period,phase_velocity_rayleigh,phase_velocity_love,group_velocity_rayleigh,group_velocity_love
1.0,1.4980407714843718,3.4629516601562047,1.4980407714843718,3.4629516601562047
1.0476157527896648,1.4982421874999965,3.4632275390624545,1.4982421874999965,3.4632275390624545
1.0974987654930561,1.498470458984371,3.4635278320312044,1.498470458984371,3.4635278320312044
1.1497569953977358,1.4987329101562454,3.463852539062455,1.4987329101562454,3.463852539062455
1.2045035402587823,1.4990319824218703,3.464211425781205,1.4990319824218703,3.464211425781205
1.2618568830660204,1.4993676757812453,3.464594726562455,1.4993676757812453,3.464594726562455
1.321941148466029,1.49975219726562,3.465017089843705,1.49975219726562,3.465017089843705
1.384886371393873,1.500183105468745,3.465478515624955,1.500183105468745,3.465478515624955
1.4508287784959397,1.5006701660156196,3.4659790039062046,1.5006701660156196,3.4659790039062046
1.5199110829529336,1.5012207031249944,3.4665185546874544,1.5012207031249944,3.4665185546874544
1.5922827933410924,1.5018371582031191,3.4671118164062045,1.5018371582031191,3.4671118164062045
1.6681005372000588,1.502531738281244,3.4677539062499543,1.502531738281244,3.4677539062499543
1.7475284000076838,1.5033093261718686,3.4684545898437045,1.5033093261718686,3.4684545898437045
1.8307382802953682,1.5041821289062434,3.469213867187454,1.5041821289062434,3.469213867187454
1.9179102616724888,1.5051599121093682,3.4700366210937044,1.5051599121093682,3.4700366210937044
2.0092330025650473,1.5062524414062428,3.470927734374954,1.5062524414062428,3.470927734374954
2.1049041445120205,1.5074743652343674,3.471896972656204,1.5074743652343674,3.471896972656204
2.205130739903046,1.508840332031242,3.4729492187499544,1.508840332031242,3.4729492187499544
2.3101297000831598,1.5103649902343668,3.474089355468705,1.5103649902343668,3.474089355468705
2.420128264794382,1.5120629882812413,3.475322265624955,1.5120629882812413,3.475322265624955
2.535364493970112,1.5139587402343662,3.476652832031205,1.5139587402343662,3.476652832031205
2.6560877829466865,1.5160717773437409,3.478095703124955,1.5160717773437409,3.478095703124955
2.782559402207125,1.5184265136718658,3.4796557617187047,1.5184265136718658,3.4796557617187047
2.915053062825177,1.5210498046874907,3.4813378906249546,1.5210498046874907,3.4813378906249546
3.0538555088334154,1.5239733886718654,3.4831567382812043,1.5239733886718654,3.4831567382812043
3.1992671377973836,1.5272314453124898,3.4851123046874544,1.5272314453124898,3.4851123046874544
3.3516026509388426,1.5308581542968642,3.4872241210937047,1.5308581542968642,3.4872241210937047
3.511191734215132,1.534902343749989,3.489497070312455,1.534902343749989,3.489497070312455
3.6783797718286344,1.5394079589843634,3.4919458007812048,1.5394079589843634,3.4919458007812048
3.8535285937105295,1.5444311523437382,3.494575195312455,1.5444311523437382,3.494575195312455
4.0370172585965545,1.5500378417968628,3.497399902343705,1.5500378417968628,3.497399902343705
4.229242874389499,1.5562939453124873,3.500434570312454,1.5562939453124873,3.500434570312454
4.430621457583881,1.563284912109362,3.503693847656204,1.563284912109362,3.503693847656204
4.641588833612779,1.5711010742187363,3.5071826171874547,1.5711010742187363,3.5071826171874547
4.862601580065355,1.579849853515611,3.510920410156204,1.579849853515611,3.510920410156204
5.09413801481638,1.5896533203124854,3.5149267578124537,1.5896533203124854,3.5149267578124537
5.3366992312063095,1.60065795898436,3.519211425781203,1.60065795898436,3.519211425781203
5.590810182512224,1.6130297851562343,3.523789062499953,1.6130297851562343,3.523789062499953
5.857020818056667,1.6269616699218588,3.5286889648437025,1.6269616699218588,3.5286889648437025
6.135907273413174,1.6426904296874831,3.533920898437452,1.6426904296874831,3.533920898437452
6.428073117284322,1.6604846191406073,3.539509277343702,1.6604846191406073,3.539509277343702
6.734150657750823,1.6806738281249813,3.545473632812452,1.6806738281249813,3.545473632812452
7.054802310718643,1.7036511230468556,3.551843261718702,1.7036511230468556,3.551843261718702
7.390722033525779,1.7298925781249799,3.5586425781249518,1.7298925781249799,3.5586425781249518
7.742636826811272,1.7599719238281042,3.565891113281202,1.7599719238281042,3.565891113281202
8.111308307896872,1.7946020507812281,3.573627929687452,1.7946020507812281,3.573627929687452
8.497534359086444,1.834639892578102,3.5818774414062022,1.834639892578102,3.5818774414062022
8.902150854450388,1.8811425781249758,3.590673828124952,1.8811425781249758,3.590673828124952
9.326033468832199,1.9353869628905997,3.600051269531202,1.9353869628905997,3.600051269531202
9.770099572992255,1.9988720703124732,3.6100488281249516,1.9988720703124732,3.6100488281249516
10.235310218990262,2.073243408203097,3.6206958007812013,2.073243408203097,3.6206958007812013
10.722672220103236,2.1600561523437203,3.6320361328124515,2.1600561523437203,3.6320361328124515
11.233240329780276,2.2601477050780936,3.6441088867187017,2.2601477050780936,3.6441088867187017
11.768119524349984,2.372507324218716,3.656953124999951,2.372507324218716,3.656953124999951
12.328467394420665,2.4929296874999634,3.6706079101562006,2.4929296874999634,3.6706079101562006
