period,phase_velocity_rayleigh,phase_velocity_love,group_velocity_rayleigh,group_velocity_love
1.0,3.2474583984374603,3.535668847656203,3.2474583984374603,3.535668847656203
1.0476157527896648,3.2895165039062095,3.542853906249953,3.2895165039062095,3.542853906249953
1.0974987654930561,3.3508861328124584,3.5507127929687026,3.3508861328124584,3.5507127929687026
1.1497569953977358,3.4415624023437066,3.5593041015624522,3.4415624023437066,3.5593041015624522
1.2045035402587823,3.477980859374956,3.568696191406202,3.477980859374956,3.568696191406202
1.2618568830660204,3.4823583007812062,3.5789574218749514,3.4823583007812062,3.5789574218749514
1.321941148466029,3.4855541015624563,3.5901659179687013,3.4855541015624563,3.5901659179687013
1.384886371393873,3.488745019531206,3.6023949218749514,3.488745019531206,3.6023949218749514
1.4508287784959397,3.4921654296874562,3.6157225585937014,3.4921654296874562,3.6157225585937014
1.5199110829529336,3.4959178710937064,3.630241601562451,3.4959178710937064,3.630241601562451
1.5922827933410924,3.500070703124957,3.6460155273437,3.500070703124957,3.6460155273437
1.6681005372000588,3.5046971679687067,3.66313222656245,3.5046971679687067,3.66313222656245
1.7475284000076838,3.5098705078124564,3.6816356445311995,3.5098705078124564,3.6816356445311995
1.8307382802953682,3.5156688476562064,3.701564843749949,3.5156688476562064,3.701564843749949
1.9179102616724888,3.5221849609374556,3.722905175781199,3.5221849609374556,3.722905175781199
2.0092330025650473,3.5295213867187054,3.745588281249948,3.5295213867187054,3.745588281249948
2.1049041445120205,3.5378050781249555,3.769457910156197,3.5378050781249555,3.769457910156197
2.205130739903046,3.5471825195312054,3.7942308593749465,3.5471825195312054,3.7942308593749465
2.3101297000831598,3.557839257812455,3.819531152343696,3.557839257812455,3.819531152343696
2.420128264794382,3.570009667968705,3.8449144531249453,3.570009667968705,3.8449144531249453
2.535364493970112,3.5839916015624547,3.869990136718695,3.5839916015624547,3.869990136718695
2.6560877829466865,3.6002245117187046,3.894587304687444,3.6002245117187046,3.894587304687444
2.782559402207125,3.619348046874954,3.918813378906194,3.619348046874954,3.918813378906194
2.915053062825177,3.6424168945312037,3.9430492187499437,3.6424168945312037,3.9430492187499437
3.0538555088334154,3.6712914062499533,3.9678221679686936,3.6712914062499533,3.9678221679686936
3.1992671377973836,3.7093114257812023,3.9937230468749427,3.7093114257812023,3.9937230468749427
3.3516026509388426,3.7616966796874514,4.021337792968692,3.7616966796874514,4.021337792968692
3.511191734215132,3.8315038085936997,4.051232812499942,3.8315038085936997,4.051232812499942
3.6783797718286344,3.9095384765624472,4.08394033203119,3.9095384765624472,4.08394033203119
3.8535285937105295,3.9826366210936954,4.1199388671874395,3.9826366210936954,4.1199388671874395
4.0370172585965545,4.0502562499999435,4.159594628906189,4.0502562499999435,4.159594628906189
4.229242874389499,4.116757714843692,4.203122460937438,4.116757714843692,4.203122460937438
4.430621457583881,4.184138085937441,4.250454003906187,4.184138085937441,4.250454003906187
4.641588833612779,4.25107900390619,4.3010277343749355,4.25107900390619,4.3010277343749355
4.862601580065355,4.313469140624938,4.353486230468684,4.313469140624938,4.353486230468684
5.09413801481638,4.366650292968686,4.4051439453124335,4.366650292968686,4.4051439453124335
5.3366992312063095,4.408654687499935,4.451259667968683,4.408654687499935,4.451259667968683
5.590810182512224,4.440712792968684,4.484465234374934,4.440712792968684,4.484465234374934
5.857020818056667,4.465065820312432,4.500063378906184,4.465065820312432,4.500063378906184
6.135907273413174,4.483232324218681,4.505910546874933,4.483232324218681,4.505910546874933
6.428073117284322,4.495900781249931,4.509028222656183,4.495900781249931,4.509028222656183
6.734150657750823,4.50401357421868,4.511374414062434,4.50401357421868,4.511374414062434
7.054802310718643,4.509269921874932,4.513491113281184,4.509269921874932,4.513491113281184
7.390722033525779,4.513120019531183,4.515593164062434,4.513120019531183,4.515593164062434
7.742636826811272,4.516354882812434,4.5177977539061835,4.516354882812434,4.5177977539061835
8.111308307896872,4.519360253906184,4.520197656249932,4.519360253906184,4.520197656249932
8.497534359086444,4.522346093749933,4.522905175781181,4.522346093749933,4.522905175781181
8.902150854450388,4.525434472656183,4.526061914062431,4.525434472656183,4.526061914062431
9.326033468832199,4.5287279296874345,4.529892480468682,4.5287279296874345,4.529892480468682
9.770099572992255,4.532314355468685,4.534733789062431,4.532314355468685,4.534733789062431
10.235310218990262,4.536286523437434,4.5410936523436805,4.536286523437434,4.5410936523436805
10.722672220103236,4.5407518554686845,4.549470117187431,4.5407518554686845,4.549470117187431
11.233240329780276,4.545847070312435,4.5598924804686805,4.545847070312435,4.5598924804686805
11.768119524349984,4.551738183593685,4.5716332031249305,4.551738183593685,4.5716332031249305
12.328467394420665,4.558625390624936,4.58382802734368,4.558625390624936,4.58382802734368
12.91549665014884,4.566752832031186,4.59602773437493,4.566752832031186,4.59602773437493
13.530477745798075,4.576364648437437,4.60816884765618,4.576364648437437,4.60816884765618
14.174741629268055,4.587665917968687,4.620358789062431,4.587665917968687,4.620358789062431
14.84968262254465,4.600754296874937,4.632734277343681,4.600754296874937,4.632734277343681
15.556761439304722,4.615566308593686,4.64543203124993,4.615566308593686,4.64543203124993
16.297508346206442,4.631906640624937,4.65856923828118,4.631906640624937,4.65856923828118
17.073526474706913,4.649516503906187,4.672248437499929,4.649516503906187,4.672248437499929
17.886495290574352,4.668137109374937,4.686572167968679,4.668137109374937,4.686572167968679
18.73817422860385,4.687578027343687,4.701623437499929,4.687578027343687,4.701623437499929
19.630406500402714,4.707756249999937,4.71750478515618,4.707756249999937,4.71750478515618
20.565123083486515,4.728686425781186,4.734318749999929,4.728686425781186,4.734318749999929
21.544346900318846,4.750475976562436,4.752177636718678,4.750475976562436,4.752177636718678
22.570197196339205,4.773286035156184,4.771213281249928,4.773286035156184,4.771213281249928
23.644894126454084,4.797341210937434,4.791567285156177,4.797341210937434,4.791567285156177
24.770763559917114,4.822875878906183,4.813400781249927,4.822875878906183,4.813400781249927
25.950242113997373,4.850119531249932,4.836879785156176,4.850119531249932,4.836879785156176
27.185882427329414,4.879301660156182,4.862199609374926,4.879301660156182,4.862199609374926
28.48035868435802,4.910595605468681,4.889538476562426,4.910595605468681,4.889538476562426
29.836472402833405,4.94409658203118,4.919074609374925,4.94409658203118,4.919074609374925
31.25715849688237,4.979843652343678,4.950993554687424,4.979843652343678,4.950993554687424
32.7454916287773,5.017719628906177,4.985422265624924,5.017719628906177,4.985422265624924
34.30469286314919,5.057490136718676,5.022468164062423,5.057490136718676,5.022468164062423
35.938136638046274,5.098832910156175,5.062170312499922,5.098832910156175,5.062170312499922
37.649358067924695,5.141425683593675,5.104509179687422,5.141425683593675,5.104509179687422
39.442060594376564,5.185043847656174,5.14940664062492,5.185043847656174,5.14940664062492
41.32012400115339,5.229677636718674,5.196725976562418,5.229677636718674,5.196725976562418
43.287612810830595,5.275610253906172,5.246349999999917,5.275610253906172,5.246349999999917
45.34878508128585,5.32341787109367,5.298200585937416,5.32341787109367,5.298200585937416
47.50810162102798,5.373871972656169,5.352336328124916,5.373871972656169,5.352336328124916
49.770235643321115,5.427910058593668,5.408933007812415,5.427910058593668,5.408933007812415
52.140082879996875,5.486528222656168,5.468361718749914,5.486528222656168,5.468361718749914
54.62277217684343,5.550683496093668,5.531100976562413,5.550683496093668,5.531100976562413
57.2236765935022,5.621127832031166,5.597726953124911,5.621127832031166,5.597726953124911
59.94842503189412,5.698183496093665,5.6688158203124095,5.698183496093665,5.6688158203124095
62.80291441834256,5.781411035156164,5.744865624999907,5.781411035156164,5.744865624999907
65.79332246575683,5.869296777343661,5.826100976562405,5.869296777343661,5.826100976562405
